时间 t (s),浮子位移 x1 (m),振子位移 x2 (m),浮子速度 v1 (m/s),振子速度 v2 (m/s)
74.2,-0.438794499,-0.467329146,0.15564428237222633,0.16827670983140733
74.4,-0.390808846,-0.415756806,0.3206559041236041,0.34322905992999636
74.60000000000001,-0.312391508,-0.332102753,0.45784888670025947,0.4873369500964495
74.8,-0.210274027,-0.223491692,0.5561215619066576,0.5914373640070958
75,-0.093006259,-0.098698064,0.6085933760748492,0.6480725643218923
75.2,0.029934852186012877,0.03225260015533633,0.6127503823287799,0.6526228057536179
75.4,0.14893073203214396,0.15890322187272482,0.5695633913068797,0.6056339704579664
75.60000000000001,0.25487294748609435,0.2714385594463173,0.4831800757260405,0.5127302789395491
75.8,0.3398125042462401,0.3615130791344409,0.36104213608142327,0.3826435351627853
76,0.3975882079877715,0.4227102020553826,0.21343706942482948,0.2258192806709321
76.2,0.424285965998263,0.45085012312928424,0.0523246662025482,0.05417582525327449
76.4,0.4184427192364737,0.44426780455081166,-0.109973452,-0.119055189
76.60000000000001,0.3809822875741902,0.4040873012626659,-0.261975213,-0.279554255
76.80000000000001,0.3150859066842566,0.334051537430484,-0.392520979,-0.416085433
77,0.22606596187508224,0.2397860316418575,-0.491796959,-0.520643404
77.2,0.12090729759279772,0.1283898907359911,-0.553087117,-0.586314521
77.4,0.0075920993104680035,0.008208838022013193,-0.573048111,-0.607896187
77.60000000000001,-0.105506643,-0.111730653,-0.551008584,-0.584058822
77.80000000000001,-0.210124788,-0.222573437,-0.488766931,-0.517690842
78,-0.29863401,-0.316343547,-0.390929797,-0.414420618
78.2,-0.364609422,-0.386363858,-0.264850009,-0.281541205
78.4,-0.403311107,-0.427584235,-0.119860491,-0.12809033
78.60000000000001,-0.411984811,-0.436950026,0.03364422660963867,0.03508273481597679
78.80000000000001,-0.389998937,-0.413715001,0.18499170924890024,0.1957428480430235
79,-0.338831211,-0.359653164,0.32368011137076,0.34152198663999755
79.2,-0.262077255,-0.27873423,0.439166851777979,0.4629269492485943
79.4,-0.165317394,-0.176639924,0.5224610872908654,0.5519742929914048
79.60000000000001,-0.055654858,-0.060600501,0.5674172384901695,0.601261394635369
79.80000000000001,0.05886456635714171,0.060867832780487144,0.5706786255598347,0.605746465094995
80,0.16977290519842278,0.1786438203465167,0.531379155085935,0.5645495842305235
80.2,0.26870317239520825,0.28383404088577685,0.45149628494487026,0.48063174131918973
80.4,0.3480093097682895,0.368417915100072,0.3362861302281212,0.35960837275057816
80.60000000000001,0.4014091663779445,0.4257269414982633,0.19402261888139166,0.20941583672750658
80.80000000000001,0.42450878156169836,0.4509345183288127,0.0351594871751675,0.040552414403263765
81,0.4151515465803123,0.4415423693755626,-0.128513278,-0.134338428
81.2,0.37358525644368573,0.39776899342579913,-0.284939211,-0.300752597
81.4,0.30247557153297266,0.32270519836410205,-0.421878512,-0.445326237
81.60000000000001,0.20692548073039252,0.2217799133638217,-0.527537903,-0.557804925
81.80000000000001,0.0941644502672827,0.10232917209468502,-0.592765303,-0.629134274
82,-0.027112421,-0.02661946,-0.612080232,-0.651794039
82.2,-0.147461687,-0.154903336,-0.58341327,-0.622364855
82.4,-0.257354835,-0.272208277,-0.508031687,-0.542719685
82.60000000000001,-0.347887892,-0.369044776,-0.390985565,-0.418972826
82.80000000000001,-0.411557165,-0.437459271,-0.241163671,-0.260243712
83,-0.442958549,-0.471592441,-0.070478792,-0.078353242
83.2,-0.439270388,-0.468202603,0.10736170985421192,0.11245469482035085
83.4,-0.400466319,-0.427126704,0.27842141383358016,0.2955419458852144
83.60000000000001,-0.329269191,-0.35158077,0.428973515172466,0.45487685647304077
83.80000000000001,-0.23113826,-0.247542106,0.5457103289517287,0.578780560183012
84,-0.113938708,-0.123068092,0.6183001900248586,0.6577306471414803
84.2,0.012839621630802461,0.012019750898562002,0.6408951100741258,0.6838750322567437
84.4,0.13896671927008847,0.1467124237282218,0.6118211912937026,0.6536934101523556
84.60000000000001,0.2542515859245826,0.2699003051594819,0.5331321654669039,0.5697275411764579
84.80000000000001,0.3493036248711468,0.3715117649239871,0.4108408399645826,0.43948554631815273
85,0.4163400439257975,0.44331537645555336,0.25493802913294017,0.27363264385043934
85.2,0.4499053676923816,0.4794562131187266,0.07848653398226864,0.08522228584744579
85.4,0.4473428195470433,0.4769032737073253,-0.103848707,-0.110634506
85.60000000000001,0.40893268816998424,0.4358754949831078,-0.277683291,-0.29648053
85.80000000000001,0.3377651878939182,0.36005459536856077,-0.429102812,-0.45635456
86,0.23966408369328834,0.2558153764999366,-0.545056256,-0.579064846
86.2,0.12275960344931595,0.13150369495525938,-0.615920324,-0.655697386
86.4,-0.003359213,-0.002915097,-0.636748559,-0.679262393
86.60000000000001,-0.128541923,-0.136486916,-0.606723453,-0.647324893
86.80000000000001,-0.242833654,-0.258368869,-0.528598166,-0.563397753
87,-0.337197004,-0.358912578,-0.408835498,-0.435550776
87.2,-0.404257715,-0.430372596,-0.257512054,-0.274516551
87.4,-0.438942445,-0.467347292,-0.087336605,-0.092962554
87.60000000000001,-0.438862682,-0.467141497,0.08780422005924345,0.09476524985657389
87.80000000000001,-0.40437922,-0.430122098,0.25456799976487504,0.27238700314369785
88,-0.33844973,-0.359831425,0.40014300015514503,0.425503345172771
88.2,-0.246532045,-0.262224131,0.5126820967171554,0.5441215342725736
88.4,-0.136163814,-0.145020425,0.5835645733424736,0.6202188605589385
88.60000000000001,-0.016186243,-0.017402473,0.6083634946782144,0.6474729228182349
88.80000000000001,0.1040461069453952,0.11055166384369677,0.5862274909202629,0.6236584511035352
89,0.21531552332147758,0.22884920787470558,0.5193624855055771,0.551798207435761
89.2,0.3091644202138548,0.328523776300886,0.41320822627501486,0.43879744640538587
89.4,0.378550526499112,0.402228818799087,0.2764101440641129,0.2937615729838752
89.60000000000001,0.4184171256992251,0.4446106801707426,0.11997908154254527,0.1275192403682659
89.80000000000001,0.42604334442405206,0.4526529217897536,-0.043929646,-0.047447764
90,0.40114880181834534,0.42599028061143823,-0.203308695,-0.217035855
90.2,0.345789085096267,0.3671107494788111,-0.346651575,-0.367694431
90.4,0.26430480015852076,0.2808263062920817,-0.462824664,-0.489702319
90.60000000000001,0.16306968890516857,0.17366167792793835,-0.542965095,-0.57525014
90.80000000000001,0.04988537167924939,0.05361834250746853,-0.581711369,-0.61751939
91,-0.066703666,-0.070193957,-0.576874211,-0.612673493
91.2,-0.177984332,-0.188353691,-0.528934054,-0.561498938
91.4,-0.275621345,-0.292010377,-0.441263325,-0.46864957
91.60000000000001,-0.352269735,-0.373498202,-0.32038509,-0.341130165
91.80000000000001,-0.402170675,-0.426739235,-0.175491689,-0.187834673
92,-0.421587545,-0.447640678,-0.017440555,-0.019723274
92.2,-0.409043874,-0.434477867,0.1421846976540589,0.15055354478791808
92.4,-0.365362681,-0.388214089,0.29204910875955226,0.30904349959872224
92.60000000000001,-0.293639968,-0.312419215,0.4207088498903313,0.4442475490979783
92.80000000000001,-0.199195342,-0.212655799,0.5177291372206178,0.5473527187637472
93,-0.089168314,-0.096154561,0.5755640841349263,0.61036410394198
93.2,0.028131264784855253,0.028391976975891162,0.5900058076459646,0.6270560861994237
93.4,0.14384643191418756,0.1514300948394151,0.5597290582632075,0.5953437101501955
93.60000000000001,0.2491400821084441,0.2634642005509815,0.4863253777919056,0.5177600515265792
93.80000000000001,0.33582532749524335,0.35586054135931294,0.3747671244449342,0.4001468887415131
94,0.3970505180367089,0.42139699651223017,0.23334754986940306,0.2507250008349968
94.2,0.42788936317580417,0.45473338285261844,0.07285053615396087,0.080124949873493
94.4,0.4257333534663415,0.45288897791551125,-0.094488582,-0.098803792
94.60000000000001,0.3904706997993372,0.4156472126501102,-0.256179061,-0.271217794
94.80000000000001,0.32446613720132295,0.3457992595588352,-0.399802301,-0.422815607
95,0.23257075909997318,0.24862216081487548,-0.513198773,-0.542941421
95.2,0.12185531408531956,0.13132168713741002,-0.586699481,-0.62261052
95.4,0.0009485485117658662,0.0027973253529131256,-0.614454434,-0.654119015
95.60000000000001,-0.120718234,-0.126837843,-0.594190935,-0.633498395
95.80000000000001,-0.233585105,-0.247210088,-0.526908236,-0.562149507
96,-0.328646176,-0.348701087,-0.417225385,-0.445945831
96.2,-0.398201461,-0.423182772,-0.273540941,-0.293737739
96.4,-0.436556358,-0.464545658,-0.107324473,-0.116853837
96.60000000000001,-0.440514582,-0.469186686,0.06811682485108272,0.07105321383985709
96.80000000000001,-0.409608557,-0.436442434,0.23910801096358758,0.254129715144161
97,-0.346052592,-0.368940305,0.39237353743892905,0.41630007203123287
97.2,-0.254718381,-0.272108922,0.5148373268626768,0.5457491252610763
97.4,-0.142886668,-0.15344556,0.5959159246405136,0.6331517278514507
97.60000000000001,-0.019544139,-0.02219008,0.6292495023084949,0.6705496475175858
97.80000000000001,0.10547049760659076,0.11113865793385931,0.6125568019133311,0.6536181789562211
98,0.22221821230421257,0.2357161632333552,0.5470804942479658,0.5837423394557965
98.2,0.32136964070994245,0.3415250011234775,0.43774032219434367,0.46730779568433917
98.4,0.39496659886766305,0.42016807198796435,0.29329334253410755,0.3138774537454677
98.60000000000001,0.4371361711725606,0.465395705207199,0.12564490894526267,0.13531563056853402
98.80000000000001,0.4445912681827553,0.4735460635479527,-0.051483737,-0.054432589
99,0.4168410578513501,0.44394268026458533,-0.224179023,-0.239321762
99.2,0.356100732389947,0.37923350338650674,-0.379155503,-0.403153443
99.4,0.2672289204083709,0.2848713909581809,-0.503470408,-0.534218145
99.60000000000001,0.1574584908787364,0.16833210582952748,-0.586748266,-0.623523158
99.80000000000001,0.035681695259596455,0.03875910971158006,-0.622881844,-0.663492403
100,-0.088407967,-0.093492411,-0.609830503,-0.650075621
100.2,-0.205054987,-0.21780205,-0.548960709,-0.58478874
100.4,-0.3051186,-0.324367807,-0.445110674,-0.473992869
100.60000000000001,-0.38079037,-0.404982216,-0.306730477,-0.327005
100.80000000000001,-0.426265234,-0.453509251,-0.14522212,-0.155174127
101,-0.438207017,-0.466274855,0.02635309911543778,0.02827746940540933
101.2,-0.415938714,-0.442421038,0.1947590472760063,0.20830485598786752
101.4,-0.361350077,-0.384220129,0.34745919498425004,0.3695004548987492
101.60000000000001,-0.278823883,-0.296630987,0.47220308600170124,0.5006308885336427
101.80000000000001,-0.175010216,-0.186542395,0.5589649999512433,0.5931642837048468
102,-0.058187511,-0.062433981,0.6016088309070925,0.6397668925665542
102.2,0.0625270145248695,0.06600052511768602,0.5977566834864994,0.6360940341308978
102.4,0.17785628606303266,0.18868856555836755,0.5481247641009661,0.582852656975279
102.60000000000001,0.27897389828114044,0.29618233251421194,0.45656324456591507,0.4853100436065238
102.80000000000001,0.3581606691039297,0.38039229380293754,0.3302874716513721,0.35152242938815176
103,0.40944358821359333,0.4350353686864645,0.1793904002924941,0.19146202120685077
103.2,0.4290630623840411,0.4560145716423983,0.015707722928851323,0.017013557442569056
103.4,0.4157035046326082,0.44177639237860494,-0.148372382,-0.158282486
103.60000000000001,0.37047510759813057,0.39363882632940217,-0.301017943,-0.31967786
103.80000000000001,0.2968462741767143,0.3156127026933855,-0.430459165,-0.455564461
104,0.20053841511152082,0.21369130051439747,-0.526312866,-0.557293594
104.2,0.08904267646663541,0.09548728211344108,-0.58146524,-0.617205808
104.4,-0.029090877,-0.030019344,-0.592359674,-0.629701304
104.60000000000001,-0.144904181,-0.153141377,-0.558393664,-0.593581671
104.80000000000001,-0.249603923,-0.264433643,-0.481873627,-0.512287031
105,-0.335182531,-0.355477046,-0.368394615,-0.392369743
105.2,-0.395073659,-0.419378674,-0.226668673,-0.242480448
105.4,-0.424691606,-0.451184265,-0.067603275,-0.073385493
105.60000000000001,-0.421761092,-0.448295366,0.09676838328629186,0.10222273902597409
105.80000000000001,-0.38642835,-0.410830393,0.25447073151019856,0.26987007913824557
106,-0.32120999,-0.341770234,0.3936243553683276,0.4163074727525818
106.2,-0.230981356,-0.246373372,0.5028294447066972,0.5317887748705492
106.4,-0.12267037,-0.131677709,0.5732796035413127,0.607954182675307
106.60000000000001,-0.004606056,-0.006293494,0.5997880792764261,0.6377232767182794
106.80000000000001,0.11417915025771574,0.12008136850938063,0.5804062236782949,0.6177178689673786
107,0.22455808106785946,0.23757479995204606,0.5161619407671242,0.54956157612215
107.2,0.31793748322428383,0.3370620223381854,0.41144228406860445,0.4388253906115526
107.4,0.3869557053864578,0.41080519184622427,0.27412925557095513,0.2936672885825662
107.60000000000001,0.42612458044627577,0.45292574278892883,0.11490182848068178,0.12454143133772487
107.80000000000001,0.43227696738123245,0.45986861548991814,-0.05389215,-0.055841724
108,0.40478529979456734,0.43081245438708293,-0.219459011,-0.2327931
108.2,0.34553951797067745,0.36799946643615833,-0.369320689,-0.391184285
108.4,0.2589374535692314,0.27633722012248013,-0.491048481,-0.519670002
108.60000000000001,0.1516934271768842,0.16273032915961672,-0.574311665,-0.60919194
108.80000000000001,0.03222136836009801,0.03579585325736294,-0.612571893,-0.65178865
109,-0.090141997,-0.094523828,-0.603036516,-0.642655387
109.2,-0.205830372,-0.217837522,-0.546172942,-0.582254602
109.4,-0.305709294,-0.32435079,-0.445909193,-0.475829881
109.60000000000001,-0.381803871,-0.405654838,-0.309903524,-0.331760207
109.80000000000001,-0.428007283,-0.455256362,-0.149014075,-0.160791569
110,-0.440606383,-0.46904338,0.023893703409942596,0.024047299769625545
110.2,-0.418553468,-0.445706476,0.19530367330656703,0.20771155333352087
110.4,-0.363449793,-0.387130037,0.3522219340970635,0.3739825692186294
110.60000000000001,-0.279498792,-0.298106041,0.48169271949457393,0.510464875876873
110.80000000000001,-0.173349424,-0.185556983,0.5726526500867504,0.6077750134055392
111,-0.053491304,-0.058157553,0.6179481215370906,0.6577549265700733
111.2,0.07057293865369128,0.07402436592708343,0.614500941471647,0.6551166848391884
111.4,0.18907661596671244,0.20037002688519662,0.562679563883821,0.5998715690320824
111.60000000000001,0.29266632675900467,0.31080383401843414,0.4663100623968276,0.4971970891405083
111.80000000000001,0.3731269326941004,0.3966532676448959,0.33294980489769826,0.35565955994738985
112,0.424098626563506,0.45119611779079055,0.17344504088606838,0.1861219105871015
112.2,0.44162233532600814,0.47009800652655287,0.0007278127402962666,0.001577839718865149
112.4,0.4244205408319109,0.45180947825745166,-0.171588764,-0.183087444
112.60000000000001,0.3738764013218414,0.3979527177176152,-0.330542825,-0.351585651
112.80000000000001,0.2939543652876897,0.3131028066278732,-0.463289585,-0.491284366
113,0.19105821072830406,0.20397986146622968,-0.558708112,-0.592893479
113.2,0.07345657873441644,0.0790235428742925,-0.609484965,-0.648411139
113.4,-0.04953696,-0.051937626,-0.612388374,-0.652406446
113.60000000000001,-0.168310935,-0.1784668,-0.56758075,-0.604498098
113.80000000000001,-0.273610518,-0.290586657,-0.478514659,-0.509445085
114,-0.357226774,-0.379639912,-0.352210388,-0.375384811
114.2,-0.412690236,-0.438822595,-0.198909691,-0.212622979
114.4,-0.43581144,-0.463592519,-0.030948184,-0.033469275
114.60000000000001,-0.42496958,-0.452047921,0.13855787787697127,0.14800253928853632
114.80000000000001,-0.381119041,-0.405292673,0.29708238528639525,0.3161177686214779
115,-0.307696802,-0.327347188,0.4322448662474139,0.4581622775215701
115.2,-0.210525472,-0.224380742,0.5329637800591335,0.564937369459997
115.4,-0.097328191,-0.104255613,0.5915643424118389,0.6285214471349458
115.60000000000001,0.023033867002455063,0.023744898898445242,0.6042730500568798,0.6430240324628982
115.80000000000001,0.1412801920101086,0.1495787958122135,0.5705677179041311,0.6070757988139643
116,0.24832812873792848,0.2634475468224794,0.4929855506444028,0.5243248455402405
116.2,0.3359365422069304,0.3566567969063573,0.377446936721237,0.40186108805306137
116.4,0.39738094293295945,0.422156890689052,0.2330957495032882,0.24893787899775793
116.60000000000001,0.4280120218037724,0.4549477742426839,0.0713372155731617,0.07681718472604206
116.80000000000001,0.42558784862707355,0.4524729749917682,-0.095348557,-0.101407793
117,0.3903593040767054,0.4149765569130661,-0.254726065,-0.270840975
117.2,0.32498749859711834,0.345623618698241,-0.394767105,-0.41810933
117.4,0.2345075454461211,0.2498561766098624,-0.504080898,-0.533564078
117.60000000000001,0.1259867439735572,0.13486502417689739,-0.574051976,-0.609045576
117.80000000000001,0.007841797690055968,0.009363849769180255,-0.599804892,-0.637772412
118,-0.11087413,-0.116915991,-0.579735884,-0.616759581
118.2,-0.221079882,-0.234150709,-0.515186851,-0.548036121
118.4,-0.314284086,-0.333336581,-0.410783244,-0.437478744
118.60000000000001,-0.383263566,-0.406901809,-0.274526372,-0.293383728
118.80000000000001,-0.422677414,-0.449143349,-0.117060233,-0.126162504
119,-0.429482306,-0.456656114,0.04946557126415285,0.05168353386926325
119.2,-0.4031194,-0.428715,0.21260132522985586,0.22579185501337443
119.4,-0.345473839,-0.367570786,0.3602461786061126,0.3815859128533998
119.60000000000001,-0.260858334,-0.278028771,0.48040222179201936,0.5082246566819927
119.80000000000001,-0.155815033,-0.166805337,0.563156930455591,0.5970146400682469
120,-0.038514146,-0.042264615,0.6022513471635962,0.6402817657540024
120.2,0.0819873272519855,0.0859515945929712,0.594970891970361,0.6333937986279988
120.4,0.1963986189522998,0.2077660501927919,0.5416655873160502,0.576757836675322
120.60000000000001,0.2958191800733898,0.31365999855536175,0.44596703229079515,0.47529301155044723
120.80000000000001,0.3724320502291934,0.3954128518021968,0.3150740452856882,0.3368430774739054
121,0.4201829483015459,0.44659955863829803,0.15925893421189824,0.17150593186041152
121.2,0.4352870299983181,0.4630430469081015,-0.009256517,-0.00835841
121.4,0.4165012089129281,0.4432309276514447,-0.177509604,-0.188465491
121.60000000000001,0.3651346413065161,0.3886941914707362,-0.332967737,-0.353177508
121.80000000000001,0.2850086917704946,0.3038122352584524,-0.463058815,-0.490206452
122,0.18234510263818468,0.1950786492404915,-0.556768879,-0.590247765
122.2,0.06523027310887955,0.07073126149750007,-0.606675337,-0.645095352
122.4,-0.057162313,-0.059553239,-0.60924712,-0.649028091
122.60000000000001,-0.175291177,-0.185423114,-0.564265705,-0.601285313
122.80000000000001,-0.27989673,-0.296902935,-0.474832245,-0.506186525
123,-0.362703741,-0.385253104,-0.34771037,-0.371491706
123.2,-0.417137656,-0.443529565,-0.193015823,-0.207322709
123.4,-0.438894519,-0.467037456,-0.023121601,-0.026046649
123.60000000000001,-0.426265259,-0.453754253,0.14862716925551583,0.15801912352454084
123.80000000000001,-0.380178012,-0.404729509,0.30933634266421206,0.32874831380945946
124,-0.30412472,-0.324039491,0.44617341554108975,0.4728385275327005
124.2,-0.20408135,-0.218018301,0.5475446186790994,0.5805936244739818
124.4,-0.088020961,-0.094785581,0.605345640364837,0.6436582001141373
124.60000000000001,0.034877196511412606,0.03603929083272955,0.6155633161987275,0.655807094384397
124.80000000000001,0.1549894354737121,0.16403189834281165,0.5776643479422751,0.6155637783959322
125,0.2629110930652424,0.279021063483763,0.49441080863640124,0.5267869873478838
125.2,0.35014772654994586,0.3720129832959315,0.37218519986825066,0.39707830035791186
125.4,0.4098357903854419,0.435784979443425,0.22080096739549596,0.23642945035173596
125.60000000000001,0.437336032629318,0.4653263080077869,0.05247194567093353,0.05696915947671885
125.80000000000001,0.43058368934556196,0.4582477236808943,-0.119493464,-0.127277233
126,0.3901553730515491,0.4151690770405419,-0.282191829,-0.300348217
126.2,0.31917341213755007,0.339781584408216,-0.422919726,-0.448467027
126.4,0.2232430037819803,0.23810517901334788,-0.529930218,-0.561778973
126.60000000000001,0.11002577244746298,0.11794758537532841,-0.59471589,-0.63197497
126.80000000000001,-0.011525295,-0.011365274,-0.612844659,-0.652532502
127,-0.131932411,-0.139599287,-0.583380889,-0.621287341
127.2,-0.24184643,-0.2566284,-0.508565684,-0.541393994
127.4,-0.332708618,-0.353378149,-0.394117887,-0.419892508
127.60000000000001,-0.397454486,-0.422435928,-0.249170558,-0.266214961
127.80000000000001,-0.431116574,-0.458480148,-0.085359719,-0.091844924
128,-0.431199699,-0.458682704,0.08443180676193154,0.08984412139561165
128.20000000000002,-0.397791696,-0.423078514,0.2475083131479525,0.26355216617560573
128.4,-0.333469273,-0.354746479,0.39150199030121735,0.41514513210878556
128.6,-0.243256483,-0.259172192,0.504610338040374,0.5345099368714098
128.8,-0.134295578,-0.143647935,0.5778001409540018,0.6133235654354704
129,-0.015146612,-0.017018514,0.6059521357008321,0.6446323658327415
129.20000000000002,0.10496680388662205,0.11081243624229573,0.587424416627763,0.6252387626666334
129.4,0.21679746740299013,0.2298202509811159,0.5236222521110879,0.5571316426550422
129.6,0.3117043686044411,0.3308176213111958,0.419268773731856,0.44638948822859836
129.8,0.38233850111467155,0.40610191698196646,0.2825111206774666,0.30160112996806976
130,0.4232683566760493,0.4498929771004109,0.12419595472112613,0.13340816300814284
130.20000000000002,0.43140245972092517,0.45874612855991265,-0.043316955,-0.045536003
130.4,0.4061703630161927,0.431924552224317,-0.207434455,-0.220728977
130.6,0.3494645588000799,0.37169562164290115,-0.35600526,-0.377467499
130.8,0.26560927666430195,0.2828958071538769,-0.477034243,-0.504903189
131,0.16115380767390064,0.17226144048114933,-0.560650518,-0.594450797
131.20000000000002,0.0442627156258512,0.04815077199336892,-0.600680921,-0.638570644
131.4,-0.076032612,-0.07982454,-0.594519172,-0.632736833
131.6,-0.190487206,-0.20163589,-0.542598126,-0.577436246
131.8,-0.290256402,-0.307826567,-0.448565089,-0.477638146
132,-0.367574703,-0.390241559,-0.319558177,-0.341163149
132.20000000000002,-0.416419937,-0.442506176,-0.165718703,-0.17797789
132.4,-0.433006672,-0.46045749,0.0009269587688498435,-0.000218969
132.6,-0.416047311,-0.442545627,0.16764962724305563,0.1781310990923563
132.8,-0.366759011,-0.390197625,0.32216667945814825,0.34175373041434853
133,-0.288818124,-0.307638871,0.4521696729541857,0.4785570686357728
133.20000000000002,-0.188256526,-0.201172169,0.5468161125629636,0.5794165779245187
133.4,-0.072949543,-0.07881161,0.5987243085811138,0.6362577372693117
133.6,0.04813683158720943,0.050001264026030966,0.6042893422527691,0.6433260678412285
133.8,0.16564271413883871,0.1751233081858789,0.5631056442768335,0.5996350783113473
134,0.27044029668585456,0.28672853410497884,0.4779623346612907,0.5091507653450836
134.20000000000002,0.35431246512288994,0.37614793025503507,0.3552060465012258,0.37920256661417734
134.4,0.41065337703788135,0.43641589207986464,0.20448575056357277,0.21942530844668098
134.6,0.4350345870410685,0.46271612815068913,0.03771816174475136,0.04168591743189959
134.8,0.42553738491879733,0.45280764275557744,-0.13212212,-0.140198088
135,0.38282295418657714,0.4074154601229894,-0.292382403,-0.310538718
135.20000000000002,0.3100642308850079,0.33026414857994835,-0.430473041,-0.455932743
135.4,0.212894388857952,0.2273585514597079,-0.534768733,-0.566613742
135.6,0.09897955978632514,0.10649700449971836,-0.596860085,-0.634170126
135.8,-0.022733161,-0.022985753,-0.612315739,-0.652028172
136,-0.142764094,-0.150846387,-0.580136394,-0.61805556
136.20000000000002,-0.251751698,-0.266954603,-0.502537041,-0.535409568
136.4,-0.341128229,-0.362227541,-0.385297776,-0.411099576
136.6,-0.403839832,-0.429244198,-0.237682057,-0.254607807
136.8,-0.434960715,-0.462699324,-0.071503731,-0.077616478
137,-0.432077967,-0.459832072,0.10012773698709496,0.10619651973438082
137.20000000000002,-0.395408086,-0.420818475,0.26427744321689506,0.2811209327666575
137.4,-0.327712649,-0.348941964,0.40825592751012857,0.43282503323572435
137.6,-0.234260971,-0.249925436,0.520010408149693,0.5510192086338189
137.8,-0.122473696,-0.131340459,0.5904294654923598,0.6271566385331917
138,-0.001189808,-0.002344101,0.6144577210028482,0.6542166397854985
138.20000000000002,0.12011244184954456,0.12686323964789636,0.5906346097329861,0.6292252208550483
138.4,0.23198241241561823,0.24602764974344934,0.5207040575892959,0.5545990238416725
138.6,0.32566099290121503,0.3458287542751785,0.40990016354179193,0.4369411721564622
138.8,0.3937960107145452,0.4185440644936568,0.26699312480769466,0.2854510759180701
139,0.4310809962912142,0.4585043601570829,0.10347513770235835,0.1114601378018213
139.20000000000002,0.4346750869343816,0.462514218522038,-0.067695718,-0.071701211
139.4,0.4043592560225777,0.4302338058538762,-0.233538222,-0.248713958
139.6,0.34245269442342974,0.36443954293507774,-0.38148869,-0.404728132
139.8,0.2537753380072291,0.27046044276196224,-0.499356148,-0.529035253
140,0.14536693124166164,0.15551375805871476,-0.577514109,-0.613043235
140.20000000000002,0.025802100054337786,0.028425807924045532,-0.610307535,-0.649433567
140.4,-0.095592161,-0.100820432,-0.595742478,-0.634425328
140.6,-0.209407196,-0.222008162,-0.534974764,-0.569524378
140.8,-0.306794595,-0.325692847,-0.432516515,-0.460648218
141,-0.380163492,-0.403907397,-0.296401434,-0.316437962
141.20000000000002,-0.423834209,-0.450623089,-0.13752683,-0.147625385
141.4,-0.434492344,-0.462166058,0.031555512191342526,0.03302094154492505
141.6,-0.411393433,-0.437594986,0.19796384516476379,0.21087005932292782
141.8,-0.356307938,-0.379026971,0.34934389182804504,0.37075317572642097
142,-0.273477335,-0.291248617,0.47347173784004726,0.5013953247129752
142.20000000000002,-0.169424095,-0.181001279,0.5601603566754153,0.5940698504122082
142.4,-0.05234657,-0.056667824,0.6029725189444829,0.6411331647212962
142.6,0.06865100620614657,0.07208273427813675,0.5991758326484291,0.6378392226480647
142.8,0.18423511191396452,0.19511960781488927,0.5491561058494299,0.5844824527725127
143,0.2854642909306489,0.3028618412482315,0.4565191153156028,0.48601115805623923
143.20000000000002,0.3644684546435398,0.38703944906943044,0.32837348218904583,0.35033625286558845
143.4,0.4151193757510823,0.4411802717995093,0.17487834822855575,0.18749236772170363
143.6,0.4335336910751838,0.46103133039452454,0.008117842753797986,0.00962773796865404
143.8,0.41833833311357976,0.4449526676608329,-0.15911389,-0.169290325
144,0.370675426317672,0.39428053451684625,-0.314513734,-0.333890391
144.20000000000002,0.29414388547500203,0.31317229124595697,-0.445793846,-0.471961295
144.4,0.19469916383510133,0.20787281798853935,-0.542078086,-0.574398403
144.6,0.08015061311893037,0.08632721965477125,-0.595923567,-0.633188818
144.8,-0.040590879,-0.042095471,-0.603680411,-0.642539502
145,-0.158211732,-0.167306981,-0.564891474,-0.601340147
145.20000000000002,-0.26361521,-0.279510456,-0.482238774,-0.513433321
145.4,-0.348587406,-0.370042491,-0.361902218,-0.386028878
145.6,-0.406489104,-0.431914971,-0.213336957,-0.228592535
145.8,-0.432819334,-0.460248819,-0.048264324,-0.052762789
146,-0.425548451,-0.452692455,0.1205213837186987,0.12790032315027183
146.20000000000002,-0.385195985,-0.409802804,0.2805108968459856,0.2979717884950021
146.4,-0.31475941,-0.335112863,0.4192932974070467,0.4440421911480591
146.6,-0.219671221,-0.234437613,0.5252967982687561,0.5563689374686696
146.8,-0.107402122,-0.115374891,0.5900147205974421,0.6265957888033816
147,0.013267943468254538,0.012938613306110593,0.6088421119312075,0.6480413794189428
147.20000000000002,0.13298711326114507,0.14041409857525586,0.5805569622532233,0.6182589873845376
147.4,0.24246949054641917,0.25700303341239156,0.5070705008143355,0.5400172381283497
147.6,0.33315375094759714,0.3536276392081206,0.39378052692438614,0.419950981517127
147.8,0.39791301004027935,0.4227974407008391,0.24955026853994158,0.2671657871483162
148,0.43167219031108556,0.45906086015968084,0.08584000015720065,0.0929565768634173
148.20000000000002,0.4318058857294645,0.4594373816389471,-0.084509195,-0.089348443
148.4,0.39828107991725575,0.4238063972487362,-0.248676468,-0.264414172
148.6,0.3335834814521339,0.35513151573703916,-0.394126335,-0.417739577
148.8,0.24269119436693976,0.258862219671704,-0.508761705,-0.538841104
149,0.13277001862754373,0.14231963310224255,-0.583168867,-0.619102914
149.20000000000002,0.012477027591614648,0.014437419666001941,-0.611894526,-0.651250069
149.4,-0.108811901,-0.11472493,-0.59308311,-0.631756435
149.6,-0.221667021,-0.234932795,-0.528048933,-0.562423096
