时间 t (s),浮子位移 x1 (m),振子位移 x2 (m),浮子速度 v1 (m/s),振子速度 v2 (m/s),浮子角位移 θ1,振子角位移 θ2,浮子角速度 w1,振子角速度 w2
39.800000000000004,0.1999285682149855,0.20483221550196842,0.9194224460879248,1.01404514120433,-0.044492532,-0.045074534,-0.043136177,-0.044223669
40,0.36936128166601323,0.3926530638625267,0.7575794823173725,0.8449620478998034,-0.051121969,-0.051892366,-0.022370451,-0.023139287
40.2,0.49675660639054203,0.5358997088792185,0.5030683060800659,0.5725515969695474,-0.053208117,-0.054087442,0.0018712198727127943,0.0015721618687010628
40.400000000000006,0.5663486577867647,0.6168541881258709,0.18523089322431036,0.22815834232493754,-0.05032102,-0.05120501,0.02689711086687327,0.02715697926367957
40.6,0.5691124183203904,0.625053971808386,-0.158531404,-0.147722971,-0.0425824,-0.04335832,0.049933455186901,0.050743761254898434
40.800000000000004,0.5039465068623654,0.5586587615519544,-0.48718103,-0.510232266,-0.030651803,-0.031219425,0.06842371397246352,0.06966886567562987
41,0.37791069502342217,0.4247890658936526,-0.760977731,-0.815536778,-0.015655641,-0.015946886,0.08029684702516711,0.0817778280263253
41.2,0.20547523091132286,0.23877987432469436,-0.946325108,-1.026176213,0.0009328104890322288,0.0009421480084128454,0.08418721020372,0.0856741371982478
41.400000000000006,0.006859858594901694,0.022425084193312766,-1.019932251,-1.115703482,0.01745142106264619,0.017741175153538784,0.07959195033531874,0.08087955186562691
41.6,-0.194346771,-0.198586027,-0.971770775,-1.072039415,0.03223090048259249,0.03274594835908176,0.06694738581322944,0.06789573572527352
41.800000000000004,-0.374005473,-0.397737693,-0.806446539,-0.899111887,0.043782223968956153,0.04444705313140987,0.047607122131187236,0.04815213284955342
42,-0.510343235,-0.550891749,-0.542799304,-0.616554861,0.05096871711257138,0.05170181357638743,0.023709981870090185,0.023851390698436253
42.2,-0.58661317,-0.639237023,-0.211757553,-0.257482902,0.05314106275748814,0.05386480494542114,-0.002056653,-0.002284176
42.400000000000006,-0.593169643,-0.651620257,0.14730694900283742,0.135407317476051,0.050216203194736436,0.050861490057772504,-0.026775367,-0.027324351
42.6,-0.528699012,-0.585966875,0.49129195369100065,0.5149474067235564,0.042687846503926624,0.04319505661168041,-0.0476562,-0.048480442
42.800000000000004,-0.400447651,-0.449609052,0.7785766068328901,0.8352021547262518,0.03156566184528135,0.03188450044075063,-0.062383686,-0.063433977
43,-0.223410468,-0.258471189,0.9740970082952931,1.0570729432726105,0.018250451088634732,0.01834187909692264,-0.069401925,-0.07061253
43.2,-0.018570605,-0.035202724,1.053660309548461,1.1531104564536436,0.004361987873120756,0.0042031885296455514,-0.068097558,-0.069369024
43.400000000000006,0.18960197328318568,0.19352143434165725,1.006962803267176,1.110938365116127,-0.008457357,-0.00886505,-0.058856296,-0.060046903
43.6,0.3760924251279687,0.4002086805963079,0.8389317148170091,0.9348575487431551,-0.018737202,-0.019360711,-0.042990181,-0.043928048
43.800000000000004,0.5183675560649511,0.5598762804233244,0.5692147493503221,0.6454233892072663,-0.025347709,-0.026119122,-0.022554481,-0.023070286
44,0.5991171298434039,0.6530922415175223,0.22987050882738805,0.27703195641225903,-0.027623163,-0.028445044,-8.75E-05,-6.38E-05
44.2,0.6083745330276137,0.6683567258262566,-0.138467632,-0.12619533,-0.025429185,-0.026189559,0.021686245914750657,0.02227199288840173
44.400000000000006,0.54475484079972,0.6035300399985264,-0.491491446,-0.515733478,-0.019169855,-0.019763454,0.04015529557950624,0.04121342860848238
44.6,0.4156554477696613,0.46612865602632575,-0.786585188,-0.844535225,-0.009736909,-0.010086331,0.053097832977220226,0.05444558185346243
44.800000000000004,0.2363909976320466,0.2724487384365172,-0.988005101,-1.072753028,0.0015926922237742948,0.001523027837870109,0.058918877462015004,0.06033066740986309
45,0.02836467781457845,0.04562036771685875,-1.071236857,-1.172599744,0.013301445434812358,0.0135026401576388,0.05683297277856079,0.05809869102684767
45.2,-0.183503944,-0.187173194,-1.025995928,-1.131751414,0.023805501580407906,0.02423205830927736,0.046972891217718034,0.047941920637819865
45.400000000000006,-0.373783184,-0.397974463,-0.857501366,-0.954873217,0.03164141315803396,0.032225122707498687,0.030403212785801957,0.0309988827179179
45.6,-0.519600287,-0.561429966,-0.585865709,-0.663077613,0.03564464334171476,0.03630864025071405,0.009022587233917252,0.009231618456253378
45.800000000000004,-0.603406392,-0.657857031,-0.243672684,-0.291381937,0.03509723754154028,0.03576616650406946,-0.014645177,-0.014799373
46,-0.615098611,-0.675625574,0.12796126225073054,0.11552723051965562,0.029824041935142237,0.03042880601548487,-0.037751846,-0.038233037
46.2,-0.553241601,-0.612565344,0.48436193827072455,0.5087046845794381,0.020222738670322232,0.020701597354021786,-0.057477946,-0.058249874
46.400000000000006,-0.425240371,-0.476227691,0.7827018299702906,0.8408720767312517,0.007222128907205371,0.007520661105559473,-0.071388482,-0.072412403
46.6,-0.246444228,-0.282970925,0.9871748093744462,1.0721358548368265,-0.007826634,-0.007753592,-0.077739336,-0.078958324
46.800000000000004,-0.038291581,-0.055981621,1.0733136537883055,1.1748005892417805,-0.023311346,-0.023494249,-0.075690009,-0.077010986
47,0.17427784656890724,0.17752642099737131,1.0309251936068677,1.1366954274167136,-0.037550749,-0.037996697,-0.065394701,-0.066676818
47.2,0.36582876549737076,0.389594548333194,0.8652915105570821,0.9626121482597094,-0.048991697,-0.049675452,-0.047963541,-0.049027805
47.400000000000006,0.513489167,0.5548841203951255,0.5964963229791015,0.673686027797392,-0.056386647,-0.057245882,-0.025308574,-0.025970359
47.6,0.5996925157368336,0.6537170224164207,0.2569639779599298,0.3048021881310308,-0.058931272,-0.05987022,9.493725275270658e-05,-2.35E-05
47.800000000000004,0.6142727035553125,0.6744243847543329,-0.112482202,-0.09965143,-0.056349014,-0.057252396,0.025494026570032535,0.02596672691311306
48,0.5556617094903389,0.6147233487097732,-0.467560758,-0.491160054,-0.048916883,-0.049671233,0.048155053694484626,0.04915209563392531
48.2,0.4310488783737423,0.48195923417214015,-0.765867664,-0.822933956,-0.037432771,-0.037948692,0.06564816034190145,0.06700080787645567
48.400000000000006,0.25548738127673637,0.29218918111425063,-0.971961464,-1.055524043,-0.023128709,-0.023357025,0.07610065726720083,0.07758537691815845
48.6,0.0500606609192297,0.06822331492091938,-1.061583834,-1.161525139,-0.00753783,-0.007474558,0.07840386769755116,0.07980142176356533
48.800000000000004,-0.160665739,-0.163135135,-1.024513545,-1.128803103,0.007673732675010144,0.007993250671584979,0.07235272931993685,0.07349566758912998
49,-0.351596914,-0.37431439,-0.865716667,-0.961869124,0.02089412190342216,0.02140812258970475,0.05869459924476013,0.05948643174175302
49.2,-0.500108329,-0.540273051,-0.604667667,-0.681243905,0.03075201788533311,0.03138629072584979,0.03906735054037914,0.039477544909146886
49.400000000000006,-0.58873316,-0.641476833,-0.272935199,-0.320906733,0.036278908118287344,0.03695775600135826,0.01582258566789971,0.015861966520651194
49.6,-0.607216813,-0.666198531,0.08966488893991278,0.0758506756917797,0.03702551701296849,0.03767746911685505,-0.008252041,-0.008554966
49.800000000000004,-0.553697104,-0.611870296,0.4398754621917508,0.46165633565037256,0.03311541933709265,0.033675220903472115,-0.030275807,-0.03088919
50,-0.434875428,-0.485333463,0.7361798093711434,0.7907383105682606,0.025227482252970786,0.02563636280807748,-0.047635362,-0.048524469
50.2,-0.265166052,-0.301964543,0.9437354539727116,1.0243692110568254,0.014508779108050367,0.014716317801953422,-0.058310744,-0.059424275
50.400000000000006,-0.064933063,-0.083790653,1.0384722096288495,1.1354255441142171,0.0024297891760443682,0.0023988463284610106,-0.061119887,-0.062373293
50.6,0.14196728357126018,0.14317228932013826,1.0098723875132753,1.1115250462873547,-0.009398342,-0.009683422,-0.055849394,-0.057111595
50.800000000000004,0.33104023998014753,0.35203482866192576,0.862114298800277,0.9563806586084092,-0.019419936,-0.019944291,-0.043257322,-0.044356961
51,0.48005978434458785,0.5182279170088179,0.6134578600650682,0.689229145655544,-0.026319243,-0.027031874,-0.02495659,-0.025710279
51.2,0.5716825300515797,0.6223952146959159,0.2939641266404711,0.3424179555865458,-0.029171649,-0.029987278,-0.00320457,-0.003461203
51.400000000000006,0.5954618121069134,0.6526426235707753,-0.058163936,-0.042539503,-0.027546266,-0.02835688,0.019366838461848255,0.019676430624169922
51.6,0.5490282135318238,0.6058849977457795,-0.401170999,-0.41995614,-0.021551614,-0.022245985,0.04004487125291574,0.040882157513287554
51.800000000000004,0.4383049302069993,0.4881390633034492,-0.694713701,-0.745409171,-0.011822415,-0.012307567,0.05632760171222944,0.05755204205300792
52,0.27674203968856,0.3137385310464736,-0.90460912,-0.980972974,0.0005499923887125912,0.00033162075320022346,0.06619262813687005,0.06759944254244825
52.2,0.08367007315131164,0.10357507772441697,-1.006806951,-1.099630948,0.014137128354035808,0.014200367589269153,0.06832445380511484,0.069700036178392
52.400000000000006,-0.118023831,-0.117416766,-0.990126952,-1.08835284,0.027332536060716624,0.027652574854056096,0.0622797787004215,0.06344808711777448
52.6,-0.304616974,-0.323226896,-0.857451219,-0.949493212,0.038535643883463006,0.039058703444070655,0.04856530201833818,0.049413992736920105
52.800000000000004,-0.454343294,-0.489833872,-0.625249753,-0.700362725,0.046340711423078836,0.04699694570804259,0.02860784316240826,0.029087257542050195
53,-0.549929695,-0.598005785,-0.321515488,-0.371047487,0.04970808294683094,0.05042267479562874,0.004607571511616601,0.004713490433896067
53.2,-0.580580125,-0.635510953,0.017630291569339873,-0.000753329,0.04809517360602845,0.04879500306067844,-0.020714693,-0.020964218
53.400000000000006,-0.543181477,-0.598486291,0.35224780410157625,0.36687759553426164,0.04152861273784447,0.042145162551798836,-0.044446541,-0.045025103
53.6,-0.442598473,-0.491812271,0.6432872569366127,0.6889168366166174,0.03060667895725774,0.031077137229335573,-0.063843791,-0.064720142
53.800000000000004,-0.291033293,-0.328462017,0.8571406944747253,0.9281574913753461,0.0164308814237388,0.016699985045075694,-0.076670701,-0.077797865
54,-0.106535095,-0.127912194,0.9695079333849002,1.0573963186845163,0.00047560076698585527,0.0005003618626815289,-0.081471674,-0.082771413
54.2,0.08915701556474309,0.08618801674793236,0.96813340108747,1.062500511663254,-0.015586587,-0.015829229,-0.077738135,-0.079087984
54.400000000000006,0.27317884828950695,0.2888098037181306,0.8541101212885386,0.9439169421285196,-0.030080704,-0.030584826,-0.065951111,-0.067185771
54.6,0.4242108901643521,0.45646904209223466,0.6416169030989636,0.7164688925761725,-0.041521189,-0.0422453,-0.04750097,-0.048435703
54.800000000000004,0.5249413738744737,0.5699409574790156,0.3561389443912484,0.40748526560068554,-0.048776965,-0.049643886,-0.024504797,-0.024975012
55,0.5640393392795969,0.6164521156255752,0.03139768997150559,0.053500623746494155,-0.05119228,-0.052097949,0.00044769959700093585,0.0005386537741618588
55.2,0.5374145080479251,0.5911019416404106,-0.294639182,-0.304072073,-0.048652524,-0.049483304,0.024584524949561065,0.02523283965063545
55.400000000000006,0.44862606418559337,0.49735808143797305,-0.584194118,-0.623783886,-0.041590857,-0.04224442,0.04524893400689072,0.0463471505698578
55.6,0.3084026295535173,0.34657881835418364,-0.804044643,-0.868941738,-0.030936541,-0.031340449,0.060181115246130346,0.06154471305734656
55.800000000000004,0.1333386262232918,0.15662870741155854,-0.929314874,-1.011797218,-0.018010279,-0.018132626,0.06776327868002678,0.06918032837032412
56,-0.056073464,-0.050242779,-0.94626348,-1.036657924,-0.004375843,-0.004225776,0.0672078747725691,0.06848686508314185
56.2,-0.237841532,-0.25000718,-0.853760361,-0.941576888,0.00833819875502808,0.008718235578561892,0.0586642359132804,0.05966720094677946
56.400000000000006,-0.391021743,-0.419642266,-0.663297115,-0.738443401,0.018628115318542606,0.019174320754140193,0.04322267595394477,0.04387358193024035
56.6,-0.498122271,-0.539774852,-0.397548729,-0.451483572,0.02529406470638353,0.02593288871852922,0.022803720219745444,0.023078365875433726
56.800000000000004,-0.547088085,-0.596879284,-0.087666255,-0.114363031,0.02758578613178099,0.028242406502344202,-6.22E-05,-0.000155814
57,-0.532643457,-0.584784246,0.23037380953719866,0.23376285321836998,0.02529511484597765,0.025898091951102525,-0.022540778,-0.022978836
57.2,-0.456845021,-0.505322519,0.5199368744694005,0.5527865851026798,0.01878197153849688,0.01926556087789465,-0.041845306,-0.042594762
57.400000000000006,-0.328789637,-0.368057844,0.7479328583460008,0.8062502597439304,0.008929567107863901,0.009235841482287468,-0.055584642,-0.056598748
57.6,-0.163518471,-0.189129039,0.8885743889918473,0.965486518846317,-0.002965524,-0.002882737,-0.062058834,-0.063264458
57.800000000000004,0.019750115666342483,0.010648244198042646,0.9262675150468601,1.0128318502142064,-0.015353667,-0.015522243,-0.060461649,-0.061747554
58,0.19985131445654836,0.20819890214596665,0.8573146156661978,0.9435566411956869,-0.026621441,-0.027042893,-0.050965072,-0.052179774
58.2,0.3561098813841985,0.3808447293089385,0.6902480680826396,0.7663046182949304,-0.035285344,-0.035927968,-0.03467981,-0.035647296
58.400000000000006,0.47070291261565195,0.5088957863049774,0.44476709502577044,0.502009957115809,-0.040166162,-0.040963385,-0.013505199,-0.014058795
58.6,0.5306795481756713,0.5778816292780402,0.14941549218137665,0.18142008241978658,-0.040524512,-0.041380832,0.010103941258941375,0.010078990529856429
58.800000000000004,0.5294124622113555,0.5801725257694869,-0.161731275,-0.158471876,-0.036144174,-0.036949642,0.033420190452303294,0.033949526786398766
59,0.46731895708878174,0.51581064868675,-0.452982406,-0.478680345,-0.027356682,-0.028006302,0.05374350817896019,0.0547520487977671
59.2,0.35177537748575005,0.392462762539621,-0.691105663,-0.742676209,-0.01500634,-0.015419198,0.06869278908763522,0.0700198670092091
59.400000000000006,0.19623978002485665,0.22450550417137077,-0.84909557,-0.920528616,-0.000359759,-0.000492314,0.07646570123805188,0.07790650726998058
59.6,0.018687247038330974,0.03135265763838855,-0.909213534,-0.992272218,0.015031722057229017,0.015181734937847169,0.07604637053160362,0.0774003008759307
59.800000000000004,-0.160460677,-0.164781436,-0.864960011,-0.950126116,0.029504020229550836,0.029902465866728747,0.06733776995791792,0.06844669283738232
60,-0.320675076,-0.341426012,-0.721762113,-0.799321354,0.04146937156983547,0.04205644358872175,0.05119699835361829,0.051963281390264515
60.2,-0.443660679,-0.478415612,-0.49630693,-0.557449886,0.04960144887518103,0.05030369873700472,0.02935900138265976,0.02974178586982075
60.400000000000006,-0.51543359,-0.560179216,-0.21460203,-0.252417321,0.05299385912420126,0.05373408693449443,0.004248094682016179,0.004247539127557629
60.6,-0.527901566,-0.577499022,0.09101253089763471,0.08076309814157584,0.05127108924671421,0.0519746242783962,-0.021304572,-0.021666101
60.800000000000004,-0.479769489,-0.528541669,0.3855588437175445,0.4039697482685445,0.044636294974731,0.04523418204208246,-0.044403088,-0.04509154
61,-0.376669768,-0.419047706,0.6354034878580346,0.6803107770908656,0.033848558214382006,0.03427967618096671,-0.062441668,-0.063412173
61.2,-0.230505082,-0.261660273,0.8120767546355756,0.87831158126121,0.020132008028315402,0.020345982077998495,-0.073423231,-0.074610893
61.400000000000006,-0.0580798,-0.074471248,0.8954988621779595,0.9754789311007928,0.005028625176497047,0.004991118433108085,-0.07619735,-0.077505146
61.6,0.12082331955052365,0.12104896074038747,0.8762493595493466,0.9608418686455867,-0.009785739,-0.010085861,-0.070586547,-0.07187918
61.800000000000004,0.28570252357181736,0.30250253154158874,0.7566259597570346,0.8361835048259656,-0.02269821,-0.023241627,-0.057387994,-0.058499062
62,0.4176760686358655,0.44911807415932314,0.5503729329260758,0.6158284083818079,-0.032343972,-0.033077119,-0.038256841,-0.039016171
62.2,0.5016349895287506,0.5441180036861448,0.2811125775427265,0.32500591044819155,-0.037758084,-0.03859596,-0.015495274,-0.015765451
62.400000000000006,0.5279663677669263,0.5766305853848392,-0.02034429,-0.003020752,-0.038478249,-0.039315278,0.008221373716419438,0.008502449799227088
62.6,0.49365087502439164,0.5429304447080592,-0.319505339,-0.330736756,-0.034589574,-0.03531736,0.030145081728405215,0.030942362852877815
62.800000000000004,0.40260978762026467,0.4468660850385899,-0.582123196,-0.620644539,-0.026708993,-0.027235751,0.04775394545843873,0.04893879074875543
63,0.26526146226682573,0.2994253392712911,-0.778099053,-0.839534502,-0.015912183,-0.016178943,0.05902435666505688,0.06040475876470392
63.2,0.09733670460876112,0.11748685877036663,-0.884919433,-0.962275413,-0.003610525,-0.003599001,0.0626553072195983,0.06402438076747194
63.400000000000006,-0.081913325,-0.078101507,-0.890237002,-0.974691968,0.008610382739233579,0.008879214664558231,0.058224788158960344,0.05940332879050614
63.6,-0.251914645,-0.264900748,-0.793299222,-0.875203778,0.019174786850117354,0.019649523304803823,0.04625583912436132,0.04712114299391388
63.800000000000004,-0.393122543,-0.421444789,-0.60505896,-0.67503282,0.026703671766664164,0.027314541479037904,0.028176691273982722,0.02866728028031723
64,-0.489262233,-0.529699751,-0.346951486,-0.396953569,0.03018240834713944,0.030852612745594265,0.006168669585384888,0.006272583486307929
64.2,-0.529201012,-0.577137231,-0.04847133,-0.072721189,0.029087591574235495,0.029741296248509047,-0.017086608,-0.017350781
64.4,-0.508237535,-0.558184152,0.25617994111548875,0.26053365356365665,0.023455491627880236,0.02402230985795018,-0.038732019,-0.039330155
64.60000000000001,-0.428658586,-0.474881086,0.5319960671775598,0.5645382457811774,0.013881849160560084,0.014299209240048554,-0.05608881,-0.05697699
64.8,-0.29949698,-0.336670803,0.7471759372279257,0.8042591514407021,0.0014520604934097634,0.0016675104666977088,-0.066990617,-0.0681098
65,-0.135514963,-0.159337606,0.8767837607917119,0.9519313966139256,-0.012389482,-0.012414136,-0.070050647,-0.071315468
65.2,0.044473678040130894,0.03678493960446152,0.9056383272429941,0.9902739118889193,-0.026013649,-0.026296045,-0.064825763,-0.066114897
65.4,0.21975364146610143,0.2291358507358151,0.8300975958821768,0.9145178794980566,-0.037801538,-0.038331406,-0.051857667,-0.05301502
65.60000000000001,0.3700856792463819,0.39551444254643203,0.6585266979884442,0.7330101808063579,-0.046335203,-0.04706901,-0.032591072,-0.033444879
65.8,0.4780397389005524,0.5166382596521931,0.41038870558992213,0.46631281819232195,-0.050561149,-0.051422215,-0.00918757,-0.009584783
66,0.531015248473441,0.5783768665288902,0.11405438781973953,0.14489296637000904,-0.049908665,-0.050795166,0.015734072605666574,0.015885050951505476
66.2,0.5227144378381794,0.573402947808282,-0.196425439,-0.194339284,-0.044351894,-0.04515265,0.03939493454060806,0.04009257474149651
66.4,0.4538960127137347,0.5020674052415394,-0.485220308,-0.512254901,-0.034411478,-0.035025767,0.05915828915037003,0.06030066230888495
66.60000000000001,0.33231816707997985,0.3723930504942131,-0.718847653,-0.772010893,-0.02109743,-0.021453367,0.07281122303854799,0.07421797292259243
66.8,0.17187290515624562,0.19918233066370905,-0.870053348,-0.943318271,-0.005799531,-0.005865469,0.07880443862956556,0.08026197330806763
67,-0.008992972,0.0023369887024044106,-0.920995513,-1.005978318,0.009864453442192604,0.010078247393120207,0.07643097344861044,0.07774134115465418
67.2,-0.189392304,-0.195421105,-0.865359369,-0.952274346,0.024228441733883742,0.02467692909153509,0.06592289679519532,0.06694055244534564
67.4,-0.348405444,-0.371167987,-0.709149665,-0.787933797,0.035767279620158944,0.03638277423852388,0.04844758314657252,0.0490921132504977
67.60000000000001,-0.467505058,-0.504433387,-0.470061626,-0.531538897,0.04327413828963488,0.0439789882751913,0.025992492088883337,0.026241616805355982
67.8,-0.532716531,-0.579586739,-0.175492495,-0.212443016,0.04600402035646083,0.046720230363942114,0.0011434771553395545,0.0010126402171919862
68,-0.536262089,-0.587675244,0.1405858798493505,0.13257489647616244,0.0437639429727086,0.04441878703203743,-0.023221304,-0.023697529
68.2,-0.477494226,-0.527496808,0.4415367834354824,0.463540680280692,0.03693665710064806,0.037465215557875506,-0.044282487,-0.045061473
68.4,-0.363005797,-0.405778527,0.6923028021762214,0.7419132203291938,0.026433599253709143,0.026780300720247743,-0.059627721,-0.06065725
68.60000000000001,-0.205898691,-0.236434166,0.8634929083065088,0.9350755977589663,0.013582636859432395,0.013704149434494594,-0.067547612,-0.068755603
68.8,-0.024291138,-0.038981198,0.9348346156163728,1.0201655468811646,-3.46E-05,-0.000164157,-0.067238327,-0.068520375
69,0.16076742295859106,0.16370359372606763,0.8975859110472821,0.9867931547461053,-0.012774266,-0.013156102,-0.058884592,-0.060098869
69.2,0.32773434320811035,0.3480324659099115,0.7556174619908028,0.8383215230061033,-0.023125694,-0.023729699,-0.043616296,-0.044595022
69.4,0.4570828696997037,0.4924529815699873,0.5250290103241818,0.5915525161682289,-0.029886489,-0.030648754,-0.023351991,-0.023930993
69.60000000000001,0.5335890667878567,0.5799717125119864,0.23233711800231308,0.2748381560277075,-0.032297254,-0.033124848,-0.000557754,-0.000618482
69.8,0.5481291550906127,0.6001597346732945,-0.088566153,-0.075166198,-0.030122632,-0.030906892,0.022042438424279543,0.022533713851786322
70,0.4987736243445637,0.5504021004763366,-0.400334213,-0.417740215,-0.023672544,-0.024308219,0.04176994335612879,0.04274469116677162
70.2,0.3910462721653311,0.4362408437260401,-0.666514454,-0.712837506,-0.013763761,-0.01416879,0.05628066803226658,0.05758021147708031
70.4,0.2373129999620966,0.27076574215720295,-0.855816307,-0.925774425,-0.001626909,-0.001756817,0.06381843842755411,0.06523382176403202
70.60000000000001,0.05536690700971376,0.07311873334927509,-0.945799777,-1.031316985,0.011232075993438267,0.011379267842825284,0.06341392241322161,0.06473743687648502
70.8,-0.133628841,-0.133717766,-0.925546771,-1.016683856,0.023203196323133644,0.023591749548912227,0.055009290937299775,0.05607740219473849
71,-0.307603323,-0.325593779,-0.796996291,-0.883106645,0.03275943396759232,0.03332727761868879,0.03948845825552551,0.040202541934356496
71.2,-0.446157978,-0.480014486,-0.574778534,-0.645753569,0.038639094762840685,0.03931092720378526,0.018598172948685553,0.01892239575093122
71.4,-0.532963093,-0.578782544,-0.284559195,-0.332017182,0.04000121300488689,0.04069933109617356,-0.005241213,-0.005298777
71.60000000000001,-0.557688222,-0.610148989,0.03992113660545328,0.02164129181277466,0.03653327372652917,0.03718415362941157,-0.029218996,-0.029627656
71.8,-0.517237343,-0.570217327,0.3607701278442122,0.3739300803530166,0.02849564797410837,0.029032928907056575,-0.050476676,-0.051197121
72,-0.416140437,-0.463432231,0.6403737401808817,0.6835534378270114,0.016695427898681434,0.01706114740450304,-0.066463165,-0.067449697
72.2,-0.266051346,-0.302090905,0.8458146476901286,0.9140616067075549,0.002392137575953575,0.002538891855275768,-0.075252454,-0.07644323
72.4,-0.08440694,-0.1049299,0.9527577961496106,1.0381538992492934,-0.012852458,-0.012956969,-0.075778528,-0.077081904
72.60000000000001,0.1075986289321725,0.1050505271480403,0.9483442741533726,1.0409240113650502,-0.027360512,-0.027726338,-0.067956154,-0.069240627
72.8,0.2874890592390805,0.30327190479719474,0.8327464720333231,0.9216612740423096,-0.039535708,-0.040142926,-0.052674279,-0.053774245
73,0.4341410032339918,0.46645884247505376,0.6191961094375893,0.6939879935117752,-0.048047326,-0.048841402,-0.031670111,-0.032410873
73.2,0.5302698228904542,0.575378125293326,0.3324744047250442,0.38430944602178774,-0.051979179,-0.052873037,-0.007309023,-0.007547568
73.4,0.5644722846585669,0.6171115975342765,0.006036962013543569,0.028751794560168208,-0.050927997,-0.051813016,0.017694587932568315,0.018024349900116962
73.60000000000001,0.532584402076103,0.5865940780425207,-0.321893841,-0.331056286,-0.045043199,-0.045807605,0.040578738223131856,0.04143997654843346
73.8,0.4381918152717875,0.4872321733290354,-0.612811992,-0.652865114,-0.035006591,-0.035556365,0.05882883568586285,0.0600839587340742
74,0.2922297307543178,0.3305277630702907,-0.832458459,-0.898776296,-0.021955689,-0.022231767,0.07044320958234107,0.07188820462936232
74.2,0.11171657900292735,0.1347473195638838,-0.954866444,-1.039717192,-0.007358381,-0.007344775,0.07415129651128873,0.07556827249107499
74.4,-0.082231678,-0.077208986,-0.965440249,-1.05888886,0.007149769154002794,0.007428173576945973,0.0695654674223083,0.07077085090890353
74.60000000000001,-0.266875408,-0.280489705,-0.862703509,-0.953776937,0.01995012857345306,0.02043787452469671,0.05724509707523375,0.058119020655282086
74.8,-0.420521914,-0.45121115,-0.658503962,-0.73648291,0.0296281496266885,0.030252604359826265,0.038655301656875925,0.03914464266015584
75,-0.525079261,-0.569269266,-0.376649014,-0.432332051,0.035140957188531954,0.03582435879689931,0.016012934015641758,0.016115793417619872
75.2,-0.568191708,-0.620712781,-0.050126777,-0.07691953,0.03594361597423264,0.036610965871368924,-0.007969378,-0.008227106
75.4,-0.544703774,-0.599396422,0.28276085898748266,0.2880623736475914,0.032056274078707335,0.03263906418213699,-0.030412101,-0.030993425
75.60000000000001,-0.457279158,-0.507717836,0.5828997663312458,0.6197244857278315,0.02406188435398117,0.024499463300459125,-0.048626012,-0.049489175
75.8,-0.316099746,-0.356349373,0.8149692943614681,0.8790313641238822,0.013033804862696839,0.013274879831573324,-0.060447704,-0.061538913
76,-0.137678728,-0.162994618,0.951607766125289,1.0354063868010288,0.0004025622877677753,0.00040894563001300614,-0.064505209,-0.065744667
76.2,0.057073828132518184,0.049685310131157165,0.9766465345042096,1.0703456015312944,-0.012220364,-0.012467198,-0.060377333,-0.061646773
76.4,0.24530570187168937,0.25673224162990077,0.8870277127015206,0.9796132871656603,-0.023238226,-0.02372913,-0.048627552,-0.049770019
76.60000000000001,0.4049086291615003,0.4338250196402501,0.6931792403454621,0.7737558115792582,-0.031258892,-0.03195091,-0.030714056,-0.031553852
76.80000000000001,0.5171201935219747,0.560142192647704,0.4177985214100063,0.47687627187665144,-0.035255957,-0.03607216,-0.008796894,-0.009176863
77,0.5687331136120846,0.6208143917833558,0.09319071276792265,0.12380409459276615,-0.03468368,-0.035521458,0.014525087833220393,0.014696972189241384
77.2,0.553652696040674,0.6086778700174752,-0.242528925,-0.243998206,-0.029535386,-0.030283273,0.03651039221460494,0.037227295004763745
77.4,0.47361760237025785,0.5251217532055543,-0.549919657,-0.583313646,-0.020342008,-0.020900465,0.054573000286876325,0.055724076634058026
77.60000000000001,0.33799876112569355,0.3799284963344831,-0.792857284,-0.854259314,-0.008112794,-0.00841301,0.06655896323166706,0.06795457758020158
77.80000000000001,0.16269981350253848,0.1901260843209585,-0.942787317,-1.024982496,0.005775464483113646,0.005760654347417603,0.07098169783518433,0.07240433908448922
78,-0.031711472,-0.022013022,-0.982086218,-1.075411525,0.01973068771904852,0.019986474312365124,0.06719816490010125,0.06845313275218161
78.2,-0.222420823,-0.231590279,-0.906135321,-0.999618287,0.03212521858204206,0.03260327592260466,0.05550346983055921,0.05645415145929808
78.4,-0.387049295,-0.414008571,-0.723862347,-0.806514305,0.04148459770633341,0.04211605863811285,0.037124077081081605,0.037701168966019
78.60000000000001,-0.50628322,-0.547863448,-0.456688327,-0.518797653,0.04666373678061618,0.04737177187109697,0.014097772564795693,0.014287643694278594
78.80000000000001,-0.566143056,-0.617458066,-0.136003044,-0.170278616,0.046988035616430765,0.04769673956107179,-0.010954406,-0.011132785
79,-0.559623729,-0.61464553,0.20053059011439617,0.19810279337618208,0.04233990624029362,0.042978800019757755,-0.035140438,-0.035654243
79.2,-0.4875142,-0.539782475,0.5134082863353984,0.5430951335287164,0.03317777197904863,0.03368342407474511,-0.055652466,-0.056464357
79.4,-0.358300216,-0.401682151,0.7659291951823597,0.8242219539745781,0.020483824234126043,0.02080103241371439,-0.070115495,-0.071178873
79.60000000000001,-0.187162647,-0.216573465,0.928505923847486,1.0085373599421665,0.005646915179113129,0.005731798785539464,-0.076879577,-0.078125152
79.80000000000001,0.0058100811755981835,-0.006189423,0.982134508383337,1.0744898623846755,-0.009703846,-0.009877793,-0.075214894,-0.076536196
